date,trend,open,close,high,low,volume,onedaychgnet,twochgnet,twohmovavg,fiftydaymovavg,onehmovavg,twentydmovavg,thirtydaymovavg,tendaymoveavg,fivedaymovavg,sixtydaymovavg,fortydaymovavg,onehtwentymovavg,volatilitytenday,twohvolatility,bac,bmo,rbc,td,sptsx,spx,sh,nikkei,hs,oil,brasil,usdcad,usdcny,usdjpy
2/27/1996,1,7.6563,7.5938,7.6563,7.5,1914136,0,-0.0313,7.3722,7.6981,7.5013,7.7203,7.7875,7.6188,7.6,7.6583,7.7586,7.4341,18.238,15.814,18.75,15.6875,7.8438,5.8438,4954.27,647.24,552.94,20000.4,11197.02,19.7,5193.02,1.375,8.3196,104.38
2/28/1996,1,7.625,7.5938,7.6563,7.5938,1054028,0,0,7.3747,7.7031,7.5038,7.7063,7.776,7.6,7.6125,7.662,7.7578,7.4367,17.981,15.814,18.6875,15.875,7.9063,5.8438,4947.23,644.75,552.94,19919.97,11264.65,19.29,5199.3,1.3765,8.3207,104.82
2/29/1996,0,7.5938,7.6875,7.7188,7.5938,1365720,0.09375,0.0938,7.3775,7.7113,7.5075,7.6938,7.7635,7.5969,7.6188,7.6641,7.7578,7.4404,19.405,15.873,18.4375,15.9375,7.8438,5.8125,4933.72,640.43,552.94,20125.37,11125.68,19.54,4957.75,1.3693,8.3211,105.23
03/01/1996,0,7.75,7.7813,7.7813,7.6875,7375424,0.09375,0.1875,7.3808,7.7181,7.5116,7.6906,7.7563,7.6063,7.65,7.6688,7.7602,7.4456,17.538,15.92,18.8125,16.125,8,6.0313,4956.55,644.37,552.94,20168.63,11194.94,19.44,5083.35,1.37,8.3211,105.28
03/02/1996,0,7.75,7.7813,7.7813,7.6875,7375424,0.09375,0.1875,7.3808,7.7181,7.5116,7.6906,7.7563,7.6063,7.65,7.6688,7.7602,7.4456,17.538,15.92,18.8125,16.125,8,6.0313,4956.55,644.37,552.94,20168.63,11194.94,19.44,5083.35,1.37,8.3211,105.28
03/03/1996,0,7.75,7.7813,7.7813,7.6875,7375424,0.09375,0.1875,7.3808,7.7181,7.5116,7.6906,7.7563,7.6063,7.65,7.6688,7.7602,7.4456,17.538,15.92,18.8125,16.125,8,6.0313,4956.55,644.37,552.94,20168.63,11194.94,19.44,5083.35,1.37,8.3211,105.28
03/04/1996,0,7.7813,7.8438,7.875,7.75,2206820,0.0625,0.1563,7.3844,7.7263,7.5169,7.6938,7.7542,7.6344,7.7,7.674,7.7641,7.4518,12.858,15.944,19.0313,16.3125,8.0938,6.2188,4979.86,650.81,601.98,20063.88,11254.05,19.2,5152.66,1.3718,8.3208,105.25
03/05/1996,0,7.7813,7.875,7.875,7.7813,1902072,0.03125,0.0938,7.3883,7.7344,7.5228,7.6953,7.7563,7.6781,7.7563,7.6797,7.7703,7.4591,12.234,15.942,19.625,16.375,8.0625,6.2188,4995.94,655.79,587.06,20183.87,11454.08,19.54,5197.99,1.373,8.321,105.15
03/06/1996,0,7.875,7.8438,7.9063,7.8125,2443040,-0.03125,0,7.392,7.7413,7.5284,7.6984,7.7552,7.7094,7.8063,7.6854,7.7773,7.4667,10.841,15.951,19.4688,16.25,8.0625,6.125,4973.34,652,559.7,20241.18,11378.73,20.19,4975.3,1.368,8.3223,105.46
03/07/1996,0,7.8438,7.8438,7.875,7.7813,1765036,0,-0.0313,7.3956,7.7469,7.5338,7.7016,7.7563,7.7281,7.8375,7.6911,7.7828,7.4745,10.215,15.915,19.3438,16.125,8,6.125,4980.8,653.65,569.33,19957.15,11194.48,19.81,4756,1.372,8.3229,105.29
03/08/1996,1,7.625,7.5625,7.7188,7.4063,3985488,-0.28125,-0.2813,7.3978,7.7481,7.5359,7.6922,7.7458,7.7219,7.7938,7.6948,7.7805,7.4794,23.675,16.462,18.5938,15.625,7.8438,5.875,4895.43,633.5,573.13,20155.87,11217.79,19.61,4721.94,1.3688,8.3239,105.69
03/09/1996,1,7.625,7.5625,7.7188,7.4063,3985488,-0.28125,-0.2813,7.3978,7.7481,7.5359,7.6922,7.7458,7.7219,7.7938,7.6948,7.7805,7.4794,23.675,16.462,18.5938,15.625,7.8438,5.875,4895.43,633.5,573.13,20155.87,11217.79,19.61,4721.94,1.3688,8.3239,105.69
03/10/1996,1,7.625,7.5625,7.7188,7.4063,3985488,-0.28125,-0.2813,7.3978,7.7481,7.5359,7.6922,7.7458,7.7219,7.7938,7.6948,7.7805,7.4794,23.675,16.462,18.5938,15.625,7.8438,5.875,4895.43,633.5,573.13,20155.87,11217.79,19.61,4721.94,1.3688,8.3239,105.69
03/11/1996,1,7.5625,7.5625,7.5938,7.5,2616680,0,-0.2813,7.4003,7.75,7.5381,7.6797,7.7333,7.7188,7.7375,7.6979,7.7773,7.4836,23.675,16.433,18.5625,15.625,7.875,5.875,4933.63,640.02,568.12,19796.29,10397.45,19.91,4771.78,1.366,8.3263,105.53
03/12/1996,1,7.5313,7.5625,7.5625,7.4375,2678548,0,0,7.403,7.75,7.5419,7.6672,7.7188,7.7156,7.675,7.701,7.7695,7.4878,23.675,16.314,18.4063,15.625,7.8438,5.8125,4936.22,637.09,563.88,19950.27,10602.45,20.46,4739.41,1.3685,8.3299,105.19
3/13/1996,1,7.5625,7.625,7.625,7.5,2214528,0.0625,0.0625,7.4056,7.75,7.5478,7.6594,7.7104,7.7188,7.6313,7.7057,7.7617,7.4922,23.06,16.34,18.3438,15.75,7.875,5.875,4948.76,638.55,563.2,19734.7,10249.48,20.58,4805.59,1.368,8.3348,105.2
3/14/1996,1,7.6563,7.6875,7.7188,7.625,768224,0.0625,0.125,7.408,7.75,7.5566,7.6578,7.7021,7.7188,7.6,7.7125,7.7523,7.4974,22.423,16.103,18.4063,15.9375,7.9688,5.9063,4975.44,640.87,562.3,19923.66,10451.75,21.16,4841.28,1.3686,8.3333,105.44
3/15/1996,0,7.6875,7.7188,7.7188,7.625,1728748,0.03125,0.0938,7.4105,7.7506,7.5647,7.6594,7.6979,7.7125,7.6313,7.7172,7.7453,7.5026,21.985,16.046,18.5,15.75,7.9375,5.9063,4953.62,641.43,562.39,20190.85,10557.58,21.99,4852.53,1.364,8.3317,105.88
3/16/1996,0,7.6875,7.7188,7.7188,7.625,1728748,0.03125,0.0938,7.4105,7.7506,7.5647,7.6594,7.6979,7.7125,7.6313,7.7172,7.7453,7.5026,21.985,16.046,18.5,15.75,7.9375,5.9063,4953.62,641.43,562.39,20190.85,10557.58,21.99,4852.53,1.364,8.3317,105.88
3/17/1996,1,7.6875,7.7188,7.7188,7.625,1728748,0.03125,0.0938,7.4105,7.7506,7.5647,7.6594,7.6979,7.7125,7.6313,7.7172,7.7453,7.5026,21.985,16.046,18.5,15.75,7.9375,5.9063,4953.62,641.43,562.39,20190.85,10557.58,21.99,4852.53,1.364,8.3317,105.88
3/18/1996,0,7.75,7.75,7.7813,7.7188,796720,0.03125,0.0625,7.4122,7.7519,7.5744,7.6688,7.6969,7.7031,7.6688,7.7224,7.7414,7.5078,21.99,16.045,18.9688,15.8125,7.9375,5.875,4960.41,652.65,567.87,20285.13,10601.28,23.27,4886.98,1.3587,8.3334,106.07
3/19/1996,1,7.75,7.6875,7.8125,7.6875,7470648,-0.0625,-0.0313,7.4131,7.7531,7.5838,7.6813,7.6917,7.6844,7.6938,7.726,7.7383,7.5128,22.234,16.007,18.7813,15.75,7.9688,5.7813,4967.27,651.69,566.55,20442.6,10880.5,24.34,4851.53,1.359,8.3328,106.16
3/20/1996,1,7.75,7.7188,7.7813,7.6875,1017192,0.03125,-0.0313,7.4141,7.7563,7.5922,7.6906,7.6896,7.6719,7.7125,7.7297,7.7344,7.5177,22.472,16.007,18.7813,15.75,7.9375,5.7813,4961.34,649.98,569.67,20442.6,10836.53,23.06,4868.35,1.3599,8.332,106.45
3/21/1996,1,7.75,7.6875,7.75,7.6875,1076076,-0.03125,0,7.4153,7.7575,7.5994,7.6922,7.6865,7.6563,7.7125,7.7318,7.7313,7.5229,8.754,16.006,18.5,15.625,7.875,5.75,4946.74,649.19,569.76,20727.53,11027.96,21.05,4979.7,1.3621,8.3318,106.85
3/22/1996,1,7.75,7.6875,7.7813,7.6563,2323676,0,-0.0313,7.4164,7.7581,7.6041,7.6953,7.6844,7.6688,7.7063,7.7349,7.7266,7.5286,8.754,15.998,18.8125,15.5625,7.9375,5.75,4952.63,650.62,570.18,20700.92,11026.73,21.95,5051.21,1.3625,8.3333,106.75
3/23/1996,1,7.75,7.6875,7.7813,7.6563,2323676,0,-0.0313,7.4164,7.7581,7.6041,7.6953,7.6844,7.6688,7.7063,7.7349,7.7266,7.5286,8.754,15.998,18.8125,15.5625,7.9375,5.75,4952.63,650.62,570.18,20700.92,11026.73,21.95,5051.21,1.3625,8.3333,106.75
3/24/1996,1,7.75,7.6875,7.7813,7.6563,2323676,0,-0.0313,7.4164,7.7581,7.6041,7.6953,7.6844,7.6688,7.7063,7.7349,7.7266,7.5286,8.754,15.998,18.8125,15.5625,7.9375,5.75,4952.63,650.62,570.18,20700.92,11026.73,21.95,5051.21,1.3625,8.3333,106.75
3/25/1996,1,7.6875,7.6875,7.7188,7.6563,1545408,0,0,7.4177,7.7581,7.6091,7.7,7.6802,7.6813,7.6938,7.7385,7.7203,7.5323,8.754,15.97,18.9688,15.6875,7.9375,5.8438,4967.27,650.04,570.24,20915.44,11111.76,22.4,5031.61,1.3627,8.3349,106.15
3/26/1996,1,7.6563,7.6563,7.6875,7.625,3570348,-0.03125,-0.0313,7.4189,7.7538,7.6128,7.7031,7.675,7.6906,7.6875,7.7401,7.7117,7.5349,8.313,15.97,19.25,15.6875,7.9063,5.8438,4985.21,652.97,563.52,21014.77,10984.47,22.19,4981.7,1.362,8.3342,106.49
3/27/1996,1,7.6875,7.6563,7.7188,7.625,2368844,0,-0.0313,7.4198,7.7481,7.6159,7.7063,7.6708,7.6938,7.675,7.7406,7.7063,7.5375,6.889,15.962,19.625,15.625,7.875,5.9063,4987.46,648.91,562.35,21329.98,11066.57,21.79,5039.61,1.3638,8.3355,106.67
3/28/1996,0,7.625,7.7188,7.7188,7.5938,2410080,0.0625,0.0625,7.4213,7.7413,7.6197,7.7078,7.6708,7.6969,7.6813,7.7411,7.7008,7.5409,8.012,15.957,19.7188,15.8125,7.875,5.9375,4975.15,648.94,554.04,21295.82,11030.58,21.41,4980.52,1.3635,8.3355,106.28
3/29/1996,1,7.6875,7.6875,7.7188,7.6563,2755440,-0.03125,0.0313,7.4227,7.735,7.6234,7.7031,7.6708,7.6938,7.6813,7.7411,7.6969,7.5435,7.865,15.9,20.0313,15.875,7.9688,5.9063,4970.83,645.5,556.39,21406.85,10957.2,21.47,4954.93,1.3595,8.3338,107.26
3/30/1996,1,7.6875,7.6875,7.7188,7.6563,2755440,-0.03125,0.0313,7.4227,7.735,7.6234,7.7031,7.6708,7.6938,7.6813,7.7411,7.6969,7.5435,7.865,15.9,20.0313,15.875,7.9688,5.9063,4970.83,645.5,556.39,21406.85,10957.2,21.47,4954.93,1.3595,8.3338,107.26
3/31/1996,1,7.6875,7.6875,7.7188,7.6563,2755440,-0.03125,0.0313,7.4227,7.735,7.6234,7.7031,7.6708,7.6938,7.6813,7.7411,7.6969,7.5435,7.865,15.9,20.0313,15.875,7.9688,5.9063,4970.83,645.5,556.39,21406.85,10957.2,21.47,4954.93,1.3595,8.3338,107.26
04/01/1996,1,7.6875,7.7813,7.7813,7.6875,2842112,0.09375,0.0625,7.4248,7.7325,7.6278,7.7,7.6781,7.6969,7.7,7.7427,7.6969,7.5474,9.239,15.931,20.6875,16.1875,8.0313,6.0313,4994.27,653.73,566.19,21560.39,10926.84,22.26,5009.28,1.3545,8.3343,107.58
04/02/1996,0,7.7813,7.875,7.9063,7.7813,3130504,0.09375,0.1875,7.427,7.7338,7.6331,7.7,7.6927,7.7156,7.7438,7.7469,7.6977,7.5523,10.837,15.98,20.5625,16.4375,8.2188,6.125,5024.75,655.26,557.21,21600.08,11144.64,22.7,4985.57,1.3552,8.3339,107.63
04/03/1996,1,7.8125,7.8125,7.875,7.8125,2100284,-0.0625,0.0313,7.4286,7.7325,7.6375,7.6984,7.7021,7.725,7.775,7.751,7.6984,7.5568,11.74,16.008,20.5,16.4375,8.1875,6.0625,5021.47,655.88,560.98,21464.73,11139.88,22.27,4977.59,1.3581,8.3338,106.91
04/04/1996,1,7.8125,7.8125,7.8438,7.7813,1893356,0,-0.0625,7.4303,7.7325,7.6416,7.6969,7.7073,7.7375,7.7938,7.7542,7.6992,7.5609,11.74,16.008,20.5625,16.5,8.2188,6.0938,5016.35,655.86,563.19,21471.16,11139.88,22.75,4977.59,1.3578,8.3325,107.1
04/05/1996,1,7.8125,7.8125,7.8438,7.7813,1893356,0,-0.0625,7.4303,7.7325,7.6416,7.6969,7.7073,7.7375,7.7938,7.7542,7.6992,7.5609,11.74,16.008,20.5625,16.5,8.2188,6.0938,5016.35,655.86,582.53,21695.84,11139.88,22.75,4977.59,1.3568,8.331,107.65
04/06/1996,1,7.8125,7.8125,7.8438,7.7813,1893356,0,-0.0625,7.4303,7.7325,7.6416,7.6969,7.7073,7.7375,7.7938,7.7542,7.6992,7.5609,11.74,16.008,20.5625,16.5,8.2188,6.0938,5016.35,655.86,582.53,21695.84,11139.88,22.75,4977.59,1.3568,8.331,107.65
04/07/1996,1,7.8125,7.8125,7.8438,7.7813,1893356,0,-0.0625,7.4303,7.7325,7.6416,7.6969,7.7073,7.7375,7.7938,7.7542,7.6992,7.5609,11.74,16.008,20.5625,16.5,8.2188,6.0938,5016.35,655.86,582.53,21695.84,11139.88,22.75,4977.59,1.3568,8.331,107.65
04/08/1996,1,7.6875,7.7188,7.7188,7.625,3257356,-0.09375,-0.0938,7.4316,7.7294,7.6438,7.7047,7.7104,7.7406,7.8,7.7552,7.6984,7.5641,13.928,16.039,20.1563,16.25,8.0938,6.0313,5004.02,644.24,581.38,21424.24,11139.88,23.03,4853.69,1.3583,8.3312,107.75
04/09/1996,1,7.6875,7.6875,7.7188,7.6563,2900280,-0.03125,-0.125,7.4327,7.7244,7.6459,7.7109,7.7135,7.7406,7.7813,7.7552,7.6953,7.5669,13.927,16.04,19.8438,16.25,8.125,6,5007.29,642.19,578.07,21744.17,11107.37,23.06,4866.48,1.3586,8.3315,108.32
04/10/1996,1,7.625,7.5625,7.6875,7.5625,812144,-0.125,-0.1563,7.4334,7.7156,7.6469,7.7109,7.7125,7.7313,7.7188,7.75,7.6891,7.5701,16.626,16.124,19.0625,15.875,8,5.875,5023.57,633.5,579.82,21791.7,11077.55,24.21,4889.57,1.3565,8.3318,108.33
04/11/1996,1,7.5625,7.625,7.625,7.5625,2227076,0.0625,-0.0625,7.4344,7.7106,7.6481,7.7109,7.7135,7.7281,7.6813,7.7448,7.6852,7.575,16.644,16.085,18.875,15.6875,8,5.75,5027.69,631.18,583.38,21694.43,10892.57,25.34,4885.19,1.3568,8.3324,108.6
04/12/1996,1,7.5938,7.5625,7.6563,7.5313,3221356,-0.0625,0,7.4347,7.7031,7.6488,7.7047,7.7094,7.7125,7.6313,7.7365,7.6813,7.5813,17.011,16.114,19.25,15.75,8.0313,5.75,5021.91,636.71,586.96,21660.47,10849.8,24.29,5015.56,1.3566,8.3322,108.73
4/13/1996,1,7.5938,7.5625,7.6563,7.5313,3221356,-0.0625,0,7.4347,7.7031,7.6488,7.7047,7.7094,7.7125,7.6313,7.7365,7.6813,7.5813,17.011,16.114,19.25,15.75,8.0313,5.75,5021.91,636.71,586.96,21660.47,10849.8,24.29,5015.56,1.3566,8.3322,108.73
4/14/1996,1,7.5938,7.5625,7.6563,7.5313,3221356,-0.0625,0,7.4347,7.7031,7.6488,7.7047,7.7094,7.7125,7.6313,7.7365,7.6813,7.5813,17.011,16.114,19.25,15.75,8.0313,5.75,5021.91,636.71,586.96,21660.47,10849.8,24.29,5015.56,1.3566,8.3322,108.73
4/15/1996,1,7.55,7.65,7.6625,7.5375,1283760,0.0875,0.025,7.4359,7.6993,7.6506,7.7013,7.705,7.7088,7.6175,7.7306,7.6803,7.5874,16.849,16.167,19.75,16,8.1,5.8625,5059.03,642.49,584.67,21883.04,10949.57,25.06,5022.39,1.3559,8.3321,108.53
4/16/1996,1,7.6375,7.6375,7.65,7.6,3197340,-0.0125,0.075,7.4371,7.6964,7.6526,7.6956,7.6981,7.6944,7.6075,7.7261,7.6822,7.5946,14.654,16.127,19.2813,15.925,8.125,5.8625,5085.36,645,590.85,21868.17,11032.98,24.47,4989.34,1.359,8.3317,108.13
4/17/1996,1,7.6375,7.6,7.6375,7.575,2521948,-0.0375,-0.05,7.438,7.6915,7.6542,7.6913,7.689,7.6669,7.615,7.7226,7.6863,7.6017,14.436,16.138,19.3125,15.9,8.075,5.85,5062.9,641.61,593.38,21816.22,10962.69,24.67,5003.91,1.3569,8.3312,108.19
4/18/1996,1,7.575,7.6,7.625,7.575,402504,0,-0.0375,7.439,7.6879,7.6561,7.6853,7.6808,7.6456,7.61,7.718,7.688,7.6077,14.436,16.107,19.3125,15.9,8.1,5.85,5068.65,643.61,600.28,21812.5,10909.29,23.82,5002.02,1.3635,8.3309,106.74
4/19/1996,1,7.6,7.65,7.6625,7.575,4442792,0.05,0.05,7.4405,7.6853,7.6595,7.6834,7.6744,7.6294,7.6275,7.7153,7.6878,7.6134,14.127,16.117,19.25,16.15,8.225,5.8875,5069.57,645.07,618.12,21883.84,10818.49,23.95,5075.65,1.3625,8.3306,107.37
4/20/1996,1,7.6,7.65,7.6625,7.575,4442792,0.05,0.05,7.4405,7.6853,7.6595,7.6834,7.6744,7.6294,7.6275,7.7153,7.6878,7.6134,14.127,16.117,19.25,16.15,8.225,5.8875,5069.57,645.07,618.12,21883.84,10818.49,23.95,5075.65,1.3625,8.3306,107.37
4/21/1996,1,7.6,7.65,7.6625,7.575,4442792,0.05,0.05,7.4405,7.6853,7.6595,7.6834,7.6744,7.6294,7.6275,7.7153,7.6878,7.6134,14.127,16.117,19.25,16.15,8.225,5.8875,5069.57,645.07,618.12,21883.84,10818.49,23.95,5075.65,1.3625,8.3306,107.37
4/22/1996,1,7.6875,7.725,7.7375,7.6875,2604872,0.075,0.125,7.4423,7.6848,7.6639,7.6853,7.6798,7.63,7.6425,7.7128,7.6903,7.6176,15.073,16.148,19.5,16.35,8.225,5.95,5095.5,647.89,613.97,22123.89,10909.98,24.07,5079.69,1.3631,8.33,106.74
4/23/1996,1,7.7125,7.7,7.7125,7.6625,2320140,-0.025,0.05,7.4438,7.6825,7.6688,7.6859,7.6844,7.6313,7.655,7.7089,7.693,7.6219,11.506,16.146,19.5313,16.325,8.1625,5.9375,5116.94,651.58,623.77,22119.88,10889.05,22.7,5061.92,1.362,8.3302,106.76
4/24/1996,1,7.7,7.7,7.725,7.6875,1703232,0,-0.025,7.4451,7.6803,7.6733,7.6881,7.689,7.645,7.675,7.7039,7.6956,7.6254,10.892,16.139,19.5,16.325,8.1375,5.95,5116.31,650.17,664.65,22282.05,10898.69,22.4,5047.01,1.365,8.3301,106.53
4/25/1996,1,7.6875,7.7125,7.725,7.6625,2272472,0.0125,0.0125,7.4463,7.6789,7.6766,7.6909,7.6919,7.6538,7.6975,7.7011,7.6986,7.6284,9.327,16.132,19.75,16.4,8.15,5.9625,5132.09,652.87,652.67,22230.1,10753.38,22.2,5121.88,1.3628,8.3301,106.76
4/26/1996,1,7.7125,7.75,7.775,7.7125,1636952,0.0375,0.05,7.4478,7.6795,7.6785,7.6925,7.694,7.6725,7.7175,7.698,7.7002,7.6318,7.712,16.111,19.9375,16.475,8.175,5.975,5147.76,653.46,707.61,22235.03,10732.79,22.32,5142.61,1.361,8.33,105.45
4/27/1996,1,7.7125,7.75,7.775,7.7125,1636952,0.0375,0.05,7.4478,7.6795,7.6785,7.6925,7.694,7.6725,7.7175,7.698,7.7002,7.6318,7.712,16.111,19.9375,16.475,8.175,5.975,5147.76,653.46,707.61,22235.03,10732.79,22.32,5142.61,1.361,8.33,105.45
4/28/1996,1,7.7125,7.75,7.775,7.7125,1636952,0.0375,0.05,7.4478,7.6795,7.6785,7.6925,7.694,7.6725,7.7175,7.698,7.7002,7.6318,7.712,16.111,19.9375,16.475,8.175,5.975,5147.76,653.46,707.61,22235.03,10732.79,22.32,5142.61,1.361,8.33,105.45
4/29/1996,1,7.7,7.7375,7.75,7.7,3072568,-0.0125,0.025,7.4497,7.6805,7.6809,7.695,7.6946,7.6813,7.72,7.6963,7.6991,7.6354,7.709,16.042,19.75,16.425,8.1375,5.9625,5152.38,654.16,738.62,22235.03,10835.75,22.43,5149.32,1.3622,8.3306,104.95
4/30/1996,1,7.7375,7.7125,7.7375,7.6875,2696244,-0.025,-0.0375,7.4518,7.6835,7.6827,7.6916,7.6933,7.6888,7.7225,7.6951,7.6958,7.6384,7.299,15.975,19.9688,16.35,8.0625,5.9,5146.47,654.17,681.16,22041.3,10964.53,21.2,5164.1,1.3616,8.3301,105.13
05/01/1996,1,7.7,7.8,7.8,7.7,1455676,0.0875,0.0625,7.4549,7.6908,7.6854,7.6878,7.6971,7.7088,7.7425,7.6944,7.6939,7.6422,8.836,16.024,20,16.5,8.15,5.975,5151.13,654.58,681.16,21815.01,10907.01,20.81,5164.1,1.3609,8.3301,105.35
05/02/1996,1,7.775,7.775,7.7875,7.725,5015860,-0.025,0.0625,7.4578,7.6956,7.6881,7.6859,7.699,7.7263,7.755,7.6943,7.6922,7.6456,9.073,15.954,19.375,16.325,8.125,5.9,5117.19,643.38,654.43,21662.38,10929.9,20.86,5146,1.3625,8.3301,104.39
05/03/1996,1,7.7875,7.725,7.8125,7.7125,856108,-0.05,-0.075,7.461,7.697,7.6904,7.6816,7.7002,7.7338,7.75,7.6933,7.6892,7.6482,8.626,15.973,19.4688,16.325,8.1125,5.9,5124.52,641.63,650.04,21662.38,10734.24,21.18,5101.46,1.3656,8.33,105.15
05/04/1996,1,7.7875,7.725,7.8125,7.7125,856108,-0.05,-0.075,7.461,7.697,7.6904,7.6816,7.7002,7.7338,7.75,7.6933,7.6892,7.6482,8.626,15.973,19.4688,16.325,8.1125,5.9,5124.52,641.63,650.04,21662.38,10734.24,21.18,5101.46,1.3656,8.33,105.15
05/05/1996,1,7.7875,7.725,7.8125,7.7125,856108,-0.05,-0.075,7.461,7.697,7.6904,7.6816,7.7002,7.7338,7.75,7.6933,7.6892,7.6482,8.626,15.973,19.4688,16.325,8.1125,5.9,5124.52,641.63,650.04,21662.38,10734.24,21.18,5101.46,1.3656,8.33,105.15
05/06/1996,1,7.7625,7.7125,7.7625,7.6875,2074352,-0.0125,-0.0625,7.4641,7.6988,7.6941,7.6813,7.701,7.7325,7.745,7.6927,7.693,7.65,8.47,15.968,19.1875,16.175,8.0875,5.875,5140.14,640.81,671.28,21662.38,10697.54,21.04,5153.02,1.3654,8.33,104.85
05/07/1996,1,7.7,7.7,7.7,7.6625,2198408,-0.0125,-0.025,7.4669,7.7009,7.6973,7.6819,7.7015,7.7325,7.7425,7.6908,7.6964,7.6519,8.526,15.961,19.3125,16.1,8.075,5.825,5167.07,638.26,661.16,21495.28,10702.17,21.11,5283.98,1.3643,8.33,105.24
05/08/1996,1,7.6875,7.7125,7.725,7.675,4221396,0.0125,0,7.47,7.7033,7.7007,7.6894,7.7033,7.7338,7.725,7.6892,7.7002,7.654,8.526,15.926,19.7813,16.175,8.1,5.8,5160.81,644.77,661.27,21728.6,10617.32,21,5360.51,1.366,8.33,105.1
05/09/1996,1,7.7125,7.7125,7.725,7.6875,1922220,0,0.0125,7.4734,7.7056,7.7044,7.6938,7.7052,7.7338,7.7125,7.688,7.7023,7.6557,8.013,15.803,19.75,16.15,8.1125,5.825,5161.17,645.44,656.9,21411.88,10573,20.68,5388.54,1.367,8.3301,104.6
05/10/1996,1,7.725,7.7875,7.8,7.725,3346300,0.075,0.075,7.4766,7.7076,7.7094,7.705,7.7075,7.7375,7.725,7.6892,7.7048,7.6581,9.651,15.839,20.0938,16.375,8.2375,5.9125,5176.81,652.09,661.47,21420.12,10597.73,21.01,5345.49,1.3705,8.3302,105.56
05/11/1996,1,7.725,7.7875,7.8,7.725,3346300,0.075,0.075,7.4766,7.7076,7.7094,7.705,7.7075,7.7375,7.725,7.6892,7.7048,7.6581,9.651,15.839,20.0938,16.375,8.2375,5.9125,5176.81,652.09,661.47,21420.12,10597.73,21.01,5345.49,1.3705,8.3302,105.56
05/12/1996,1,7.725,7.7875,7.8,7.725,3346300,0.075,0.075,7.4766,7.7076,7.7094,7.705,7.7075,7.7375,7.725,7.6892,7.7048,7.6581,9.651,15.839,20.0938,16.375,8.2375,5.9125,5176.81,652.09,661.47,21420.12,10597.73,21.01,5345.49,1.3705,8.3302,105.56
5/13/1996,1,7.775,7.8375,7.8375,7.775,4382408,0.05,0.125,7.48,7.7088,7.7134,7.7144,7.7125,7.7475,7.75,7.6917,7.7078,7.6612,9.758,15.854,20.125,16.5,8.275,6,5191.07,661.51,666.11,21171.82,10746,21.36,5480.21,1.3655,8.3302,105
5/14/1996,1,7.875,7.9125,7.925,7.8625,4311012,0.075,0.125,7.4838,7.7101,7.7182,7.7281,7.7169,7.7675,7.7925,7.6975,7.7119,7.6652,9.234,15.809,20.3125,16.775,8.375,6.0875,5206.59,665.6,665.42,21301.05,10817.88,21.42,5428.11,1.3687,8.33,105.85
5/15/1996,1,7.9,7.9375,7.9875,7.9,3392008,0.025,0.1,7.4882,7.7114,7.7229,7.745,7.719,7.7813,7.8375,7.7058,7.7181,7.6693,8.781,15.746,20.125,16.8,8.3625,6.1375,5212.95,665.42,682.05,22055.97,10863.83,21.48,5448.34,1.3682,8.3301,106.89
5/16/1996,1,7.9125,7.9125,7.9375,7.875,792768,-0.025,0,7.4919,7.7128,7.727,7.7606,7.7223,7.795,7.8775,7.7122,7.723,7.6735,7.842,15.741,20.1563,16.625,8.2875,6.1,5208.34,664.85,683.08,22147.21,10833.41,20.78,5475.64,1.3694,8.33,106.56
5/17/1996,1,7.9375,7.9875,8,7.9,2919324,0.075,0.05,7.4963,7.7156,7.7313,7.7775,7.7281,7.8213,7.9175,7.7177,7.7305,7.6792,8.124,15.768,20.3125,16.7,8.3,6.1625,5220.5,668.91,711.93,21916.6,10816.85,20.64,5560.36,1.3693,8.3293,106.8
5/18/1996,1,7.9375,7.9875,8,7.9,2919324,0.075,0.05,7.4963,7.7156,7.7313,7.7775,7.7281,7.8213,7.9175,7.7177,7.7305,7.6792,8.124,15.768,20.3125,16.7,8.3,6.1625,5220.5,668.91,711.93,21916.6,10816.85,20.64,5560.36,1.3693,8.3293,106.8
5/19/1996,1,7.9375,7.9875,8,7.9,2919324,0.075,0.05,7.4963,7.7156,7.7313,7.7775,7.7281,7.8213,7.9175,7.7177,7.7305,7.6792,8.124,15.768,20.3125,16.7,8.3,6.1625,5220.5,668.91,711.93,21916.6,10816.85,20.64,5560.36,1.3693,8.3293,106.8
5/20/1996,1,7.9375,7.9875,8,7.9,2919324,0.075,0.05,7.4963,7.7156,7.7313,7.7775,7.7281,7.8213,7.9175,7.7177,7.7305,7.6792,8.124,15.768,20.4375,16.7,8.3,6.1625,5220.5,673.15,703.08,21979,10987.59,22.48,5655.69,1.3722,8.3284,107.1
5/21/1996,1,8,8.0125,8.025,7.9875,3693184,0.025,0.1,7.5005,7.7246,7.7364,7.7919,7.7379,7.8513,7.9525,7.7242,7.7386,7.6853,7.45,15.771,20.4688,16.8,8.3125,6.2,5238.25,672.76,661.85,22091.74,11088.77,22.65,5601.96,1.3724,8.3273,107.18
5/22/1996,1,8,8,8.025,7.975,1313436,-0.0125,0.0125,7.5048,7.7334,7.7417,7.8069,7.7483,7.8813,7.97,7.7309,7.7464,7.6918,8.014,15.767,20.6563,16.775,8.3,6.2125,5239.86,678.42,668.62,21958,11082.79,21.4,5681.53,1.3723,8.3272,107.17
